t=log(T)  r=log(rho)    log(R)    G=log(ross)    dG/dt       dG/dr
   3.500E+00  -1.000E+01  -2.500E+00  -4.239E+00   1.043E+01   2.994E-01
   3.500E+00  -9.900E+00  -2.400E+00  -4.208E+00   1.065E+01   3.291E-01
   3.500E+00  -9.800E+00  -2.300E+00  -4.173E+00   1.086E+01   3.580E-01
   3.500E+00  -9.700E+00  -2.200E+00  -4.136E+00   1.106E+01   3.860E-01
   3.500E+00  -9.600E+00  -2.100E+00  -4.096E+00   1.123E+01   4.133E-01
   3.500E+00  -9.500E+00  -2.000E+00  -4.054E+00   1.138E+01   4.397E-01
   3.500E+00  -9.400E+00  -1.900E+00  -4.008E+00   1.149E+01   4.653E-01
   3.500E+00  -9.300E+00  -1.800E+00  -3.961E+00   1.157E+01   4.898E-01
   3.500E+00  -9.200E+00  -1.700E+00  -3.910E+00   1.162E+01   5.133E-01
   3.500E+00  -9.100E+00  -1.600E+00  -3.858E+00   1.162E+01   5.358E-01
   3.500E+00  -9.000E+00  -1.500E+00  -3.803E+00   1.158E+01   5.572E-01
   3.500E+00  -8.900E+00  -1.400E+00  -3.747E+00   1.149E+01   5.777E-01
   3.500E+00  -8.800E+00  -1.300E+00  -3.688E+00   1.136E+01   5.970E-01
   3.500E+00  -8.700E+00  -1.200E+00  -3.627E+00   1.118E+01   6.152E-01
   3.500E+00  -8.600E+00  -1.100E+00  -3.565E+00   1.097E+01   6.323E-01
   3.500E+00  -8.500E+00  -1.000E+00  -3.501E+00   1.071E+01   6.483E-01
   3.500E+00  -8.400E+00  -9.000E-01  -3.435E+00   1.041E+01   6.632E-01
   3.500E+00  -8.300E+00  -8.000E-01  -3.368E+00   1.008E+01   6.768E-01
   3.500E+00  -8.200E+00  -7.000E-01  -3.300E+00   9.735E+00   6.893E-01
   3.500E+00  -8.100E+00  -6.000E-01  -3.230E+00   9.371E+00   7.005E-01
   3.500E+00  -8.000E+00  -5.000E-01  -3.160E+00   9.003E+00   7.105E-01
   3.500E+00  -7.900E+00  -4.000E-01  -3.088E+00   8.638E+00   7.193E-01
   3.500E+00  -7.800E+00  -3.000E-01  -3.016E+00   8.282E+00   7.271E-01
   3.500E+00  -7.700E+00  -2.000E-01  -2.943E+00   7.939E+00   7.339E-01
   3.500E+00  -7.600E+00  -1.000E-01  -2.869E+00   7.613E+00   7.395E-01
   3.500E+00  -7.500E+00   0.000E+00  -2.795E+00   7.311E+00   7.441E-01
   3.500E+00  -7.400E+00   1.000E-01  -2.720E+00   7.036E+00   7.477E-01
   3.500E+00  -7.300E+00   2.000E-01  -2.646E+00   6.790E+00   7.504E-01
   3.500E+00  -7.200E+00   3.000E-01  -2.570E+00   6.577E+00   7.523E-01
   3.500E+00  -7.100E+00   4.000E-01  -2.495E+00   6.400E+00   7.532E-01
   3.500E+00  -7.000E+00   5.000E-01  -2.420E+00   6.261E+00   7.533E-01
   3.500E+00  -6.900E+00   6.000E-01  -2.344E+00   6.163E+00   7.526E-01
   3.500E+00  -6.800E+00   7.000E-01  -2.269E+00   6.103E+00   7.511E-01
   3.500E+00  -6.700E+00   8.000E-01  -2.194E+00   6.082E+00   7.488E-01
   3.500E+00  -6.600E+00   9.000E-01  -2.120E+00   6.096E+00   7.457E-01
   3.500E+00  -6.500E+00   1.000E+00  -2.045E+00   6.146E+00   7.419E-01
   3.500E+00  -6.400E+00   1.100E+00  -1.971E+00   6.228E+00   7.374E-01
   3.500E+00  -6.300E+00   1.200E+00  -1.898E+00   6.340E+00   7.323E-01
   3.500E+00  -6.200E+00   1.300E+00  -1.825E+00   6.479E+00   7.267E-01
   3.500E+00  -6.100E+00   1.400E+00  -1.752E+00   6.642E+00   7.205E-01
   3.500E+00  -6.000E+00   1.500E+00  -1.681E+00   6.825E+00   7.138E-01
   3.500E+00  -5.900E+00   1.600E+00  -1.610E+00   7.025E+00   7.063E-01
   3.500E+00  -5.800E+00   1.700E+00  -1.539E+00   7.241E+00   6.981E-01
   3.500E+00  -5.700E+00   1.800E+00  -1.470E+00   7.468E+00   6.889E-01
   3.500E+00  -5.600E+00   1.900E+00  -1.402E+00   7.702E+00   6.789E-01
   3.500E+00  -5.500E+00   2.000E+00  -1.334E+00   7.940E+00   6.680E-01
   3.500E+00  -5.400E+00   2.100E+00  -1.268E+00   8.178E+00   6.561E-01
   3.500E+00  -5.300E+00   2.200E+00  -1.203E+00   8.417E+00   6.428E-01
   3.500E+00  -5.200E+00   2.300E+00  -1.140E+00   8.655E+00   6.281E-01
   3.500E+00  -5.100E+00   2.400E+00  -1.078E+00   8.890E+00   6.121E-01
   3.500E+00  -5.000E+00   2.500E+00  -1.017E+00   9.121E+00   5.948E-01
   3.500E+00  -4.900E+00   2.600E+00  -9.586E-01   9.346E+00   5.770E-01
   3.500E+00  -4.800E+00   2.700E+00  -9.018E-01   9.562E+00   5.595E-01
   3.500E+00  -4.700E+00   2.800E+00  -8.467E-01   9.770E+00   5.424E-01
   3.500E+00  -4.600E+00   2.900E+00  -7.933E-01   9.972E+00   5.257E-01
   3.500E+00  -4.500E+00   3.000E+00  -7.416E-01   1.017E+01   5.093E-01
   3.500E+00  -4.400E+00   3.100E+00  -6.915E-01   1.036E+01   4.930E-01
   3.500E+00  -4.300E+00   3.200E+00  -6.430E-01   1.056E+01   4.765E-01
   3.500E+00  -4.200E+00   3.300E+00  -5.961E-01   1.075E+01   4.600E-01
   3.500E+00  -4.100E+00   3.400E+00  -5.510E-01   1.094E+01   4.433E-01
   3.600E+00  -1.000E+01  -2.800E+00  -3.783E+00   2.216E+00   5.626E-01
   3.600E+00  -9.900E+00  -2.700E+00  -3.724E+00   2.041E+00   6.026E-01
   3.600E+00  -9.800E+00  -2.600E+00  -3.662E+00   1.904E+00   6.391E-01
   3.600E+00  -9.700E+00  -2.500E+00  -3.597E+00   1.808E+00   6.724E-01
   3.600E+00  -9.600E+00  -2.400E+00  -3.528E+00   1.753E+00   7.019E-01
   3.600E+00  -9.500E+00  -2.300E+00  -3.456E+00   1.743E+00   7.269E-01
   3.600E+00  -9.400E+00  -2.200E+00  -3.383E+00   1.779E+00   7.477E-01
   3.600E+00  -9.300E+00  -2.100E+00  -3.307E+00   1.862E+00   7.641E-01
   3.600E+00  -9.200E+00  -2.000E+00  -3.230E+00   1.993E+00   7.761E-01
   3.600E+00  -9.100E+00  -1.900E+00  -3.152E+00   2.169E+00   7.845E-01
   3.600E+00  -9.000E+00  -1.800E+00  -3.073E+00   2.386E+00   7.900E-01
   3.600E+00  -8.900E+00  -1.700E+00  -2.994E+00   2.637E+00   7.925E-01
   3.600E+00  -8.800E+00  -1.600E+00  -2.915E+00   2.918E+00   7.921E-01
   3.600E+00  -8.700E+00  -1.500E+00  -2.836E+00   3.224E+00   7.888E-01
   3.600E+00  -8.600E+00  -1.400E+00  -2.757E+00   3.548E+00   7.836E-01
   3.600E+00  -8.500E+00  -1.300E+00  -2.679E+00   3.882E+00   7.774E-01
   3.600E+00  -8.400E+00  -1.200E+00  -2.602E+00   4.222E+00   7.704E-01
   3.600E+00  -8.300E+00  -1.100E+00  -2.525E+00   4.565E+00   7.624E-01
   3.600E+00  -8.200E+00  -1.000E+00  -2.449E+00   4.906E+00   7.536E-01
   3.600E+00  -8.100E+00  -9.000E-01  -2.374E+00   5.240E+00   7.441E-01
   3.600E+00  -8.000E+00  -8.000E-01  -2.300E+00   5.564E+00   7.345E-01
   3.600E+00  -7.900E+00  -7.000E-01  -2.227E+00   5.876E+00   7.246E-01
   3.600E+00  -7.800E+00  -6.000E-01  -2.155E+00   6.172E+00   7.144E-01
   3.600E+00  -7.700E+00  -5.000E-01  -2.084E+00   6.451E+00   7.040E-01
   3.600E+00  -7.600E+00  -4.000E-01  -2.015E+00   6.708E+00   6.938E-01
   3.600E+00  -7.500E+00  -3.000E-01  -1.946E+00   6.942E+00   6.845E-01
   3.600E+00  -7.400E+00  -2.000E-01  -1.878E+00   7.152E+00   6.759E-01
   3.600E+00  -7.300E+00  -1.000E-01  -1.810E+00   7.338E+00   6.681E-01
   3.600E+00  -7.200E+00   0.000E+00  -1.744E+00   7.501E+00   6.610E-01
   3.600E+00  -7.100E+00   1.000E-01  -1.678E+00   7.639E+00   6.549E-01
   3.600E+00  -7.000E+00   2.000E-01  -1.613E+00   7.752E+00   6.498E-01
   3.600E+00  -6.900E+00   3.000E-01  -1.548E+00   7.839E+00   6.457E-01
   3.600E+00  -6.800E+00   4.000E-01  -1.484E+00   7.901E+00   6.426E-01
   3.600E+00  -6.700E+00   5.000E-01  -1.420E+00   7.936E+00   6.406E-01
   3.600E+00  -6.600E+00   6.000E-01  -1.356E+00   7.947E+00   6.395E-01
   3.600E+00  -6.500E+00   7.000E-01  -1.292E+00   7.933E+00   6.390E-01
   3.600E+00  -6.400E+00   8.000E-01  -1.228E+00   7.899E+00   6.392E-01
   3.600E+00  -6.300E+00   9.000E-01  -1.164E+00   7.845E+00   6.400E-01
   3.600E+00  -6.200E+00   1.000E+00  -1.100E+00   7.774E+00   6.416E-01
   3.600E+00  -6.100E+00   1.100E+00  -1.036E+00   7.687E+00   6.437E-01
   3.600E+00  -6.000E+00   1.200E+00  -9.711E-01   7.588E+00   6.463E-01
   3.600E+00  -5.900E+00   1.300E+00  -9.063E-01   7.477E+00   6.494E-01
   3.600E+00  -5.800E+00   1.400E+00  -8.412E-01   7.358E+00   6.530E-01
   3.600E+00  -5.700E+00   1.500E+00  -7.757E-01   7.231E+00   6.571E-01
   3.600E+00  -5.600E+00   1.600E+00  -7.098E-01   7.099E+00   6.616E-01
   3.600E+00  -5.500E+00   1.700E+00  -6.434E-01   6.966E+00   6.661E-01
   3.600E+00  -5.400E+00   1.800E+00  -5.765E-01   6.834E+00   6.708E-01
   3.600E+00  -5.300E+00   1.900E+00  -5.092E-01   6.705E+00   6.756E-01
   3.600E+00  -5.200E+00   2.000E+00  -4.414E-01   6.582E+00   6.806E-01
   3.600E+00  -5.100E+00   2.100E+00  -3.731E-01   6.473E+00   6.839E-01
   3.600E+00  -5.000E+00   2.200E+00  -3.047E-01   6.383E+00   6.838E-01
   3.600E+00  -4.900E+00   2.300E+00  -2.365E-01   6.313E+00   6.804E-01
   3.600E+00  -4.800E+00   2.400E+00  -1.688E-01   6.264E+00   6.735E-01
   3.600E+00  -4.700E+00   2.500E+00  -1.019E-01   6.237E+00   6.632E-01
   3.600E+00  -4.600E+00   2.600E+00  -3.617E-02   6.227E+00   6.513E-01
   3.600E+00  -4.500E+00   2.700E+00   2.837E-02   6.229E+00   6.395E-01
   3.600E+00  -4.400E+00   2.800E+00   9.173E-02   6.240E+00   6.278E-01
   3.600E+00  -4.300E+00   2.900E+00   1.539E-01   6.260E+00   6.162E-01
   3.600E+00  -4.200E+00   3.000E+00   2.150E-01   6.289E+00   6.047E-01
   3.600E+00  -4.100E+00   3.100E+00   2.748E-01   6.326E+00   5.928E-01
   3.700E+00  -1.000E+01  -3.100E+00  -2.922E+00   1.365E+01   2.092E-01
   3.700E+00  -9.900E+00  -3.000E+00  -2.899E+00   1.356E+01   2.469E-01
   3.700E+00  -9.800E+00  -2.900E+00  -2.873E+00   1.344E+01   2.832E-01
   3.700E+00  -9.700E+00  -2.800E+00  -2.843E+00   1.330E+01   3.169E-01
   3.700E+00  -9.600E+00  -2.700E+00  -2.810E+00   1.313E+01   3.482E-01
   3.700E+00  -9.500E+00  -2.600E+00  -2.773E+00   1.294E+01   3.769E-01
   3.700E+00  -9.400E+00  -2.500E+00  -2.734E+00   1.272E+01   4.031E-01
   3.700E+00  -9.300E+00  -2.400E+00  -2.693E+00   1.247E+01   4.273E-01
   3.700E+00  -9.200E+00  -2.300E+00  -2.649E+00   1.219E+01   4.499E-01
   3.700E+00  -9.100E+00  -2.200E+00  -2.603E+00   1.187E+01   4.708E-01
   3.700E+00  -9.000E+00  -2.100E+00  -2.555E+00   1.152E+01   4.902E-01
   3.700E+00  -8.900E+00  -2.000E+00  -2.505E+00   1.114E+01   5.079E-01
   3.700E+00  -8.800E+00  -1.900E+00  -2.453E+00   1.073E+01   5.253E-01
   3.700E+00  -8.700E+00  -1.800E+00  -2.400E+00   1.028E+01   5.434E-01
   3.700E+00  -8.600E+00  -1.700E+00  -2.344E+00   9.805E+00   5.623E-01
   3.700E+00  -8.500E+00  -1.600E+00  -2.287E+00   9.309E+00   5.820E-01
   3.700E+00  -8.400E+00  -1.500E+00  -2.228E+00   8.796E+00   6.024E-01
   3.700E+00  -8.300E+00  -1.400E+00  -2.167E+00   8.273E+00   6.233E-01
   3.700E+00  -8.200E+00  -1.300E+00  -2.103E+00   7.746E+00   6.442E-01
   3.700E+00  -8.100E+00  -1.200E+00  -2.038E+00   7.220E+00   6.651E-01
   3.700E+00  -8.000E+00  -1.100E+00  -1.970E+00   6.700E+00   6.860E-01
   3.700E+00  -7.900E+00  -1.000E+00  -1.901E+00   6.192E+00   7.070E-01
   3.700E+00  -7.800E+00  -9.000E-01  -1.829E+00   5.702E+00   7.274E-01
   3.700E+00  -7.700E+00  -8.000E-01  -1.755E+00   5.235E+00   7.467E-01
   3.700E+00  -7.600E+00  -7.000E-01  -1.680E+00   4.793E+00   7.649E-01
   3.700E+00  -7.500E+00  -6.000E-01  -1.602E+00   4.379E+00   7.819E-01
   3.700E+00  -7.400E+00  -5.000E-01  -1.523E+00   3.994E+00   7.978E-01
   3.700E+00  -7.300E+00  -4.000E-01  -1.443E+00   3.646E+00   8.115E-01
   3.700E+00  -7.200E+00  -3.000E-01  -1.361E+00   3.339E+00   8.217E-01
   3.700E+00  -7.100E+00  -2.000E-01  -1.279E+00   3.075E+00   8.285E-01
   3.700E+00  -7.000E+00  -1.000E-01  -1.196E+00   2.857E+00   8.319E-01
   3.700E+00  -6.900E+00   0.000E+00  -1.112E+00   2.686E+00   8.319E-01
   3.700E+00  -6.800E+00   1.000E-01  -1.029E+00   2.561E+00   8.296E-01
   3.700E+00  -6.700E+00   2.000E-01  -9.465E-01   2.479E+00   8.258E-01
   3.700E+00  -6.600E+00   3.000E-01  -8.641E-01   2.438E+00   8.208E-01
   3.700E+00  -6.500E+00   4.000E-01  -7.824E-01   2.438E+00   8.144E-01
   3.700E+00  -6.400E+00   5.000E-01  -7.013E-01   2.478E+00   8.067E-01
   3.700E+00  -6.300E+00   6.000E-01  -6.211E-01   2.556E+00   7.978E-01
   3.700E+00  -6.200E+00   7.000E-01  -5.418E-01   2.668E+00   7.883E-01
   3.700E+00  -6.100E+00   8.000E-01  -4.634E-01   2.809E+00   7.779E-01
   3.700E+00  -6.000E+00   9.000E-01  -3.862E-01   2.977E+00   7.668E-01
   3.700E+00  -5.900E+00   1.000E+00  -3.101E-01   3.167E+00   7.549E-01
   3.700E+00  -5.800E+00   1.100E+00  -2.352E-01   3.374E+00   7.427E-01
   3.700E+00  -5.700E+00   1.200E+00  -1.616E-01   3.591E+00   7.307E-01
   3.700E+00  -5.600E+00   1.300E+00  -8.908E-02   3.813E+00   7.189E-01
   3.700E+00  -5.500E+00   1.400E+00  -1.778E-02   4.036E+00   7.072E-01
   3.700E+00  -5.400E+00   1.500E+00   5.236E-02   4.254E+00   6.957E-01
   3.700E+00  -5.300E+00   1.600E+00   1.214E-01   4.462E+00   6.848E-01
   3.700E+00  -5.200E+00   1.700E+00   1.894E-01   4.656E+00   6.748E-01
   3.700E+00  -5.100E+00   1.800E+00   2.564E-01   4.835E+00   6.658E-01
   3.700E+00  -5.000E+00   1.900E+00   3.225E-01   4.996E+00   6.578E-01
   3.700E+00  -4.900E+00   2.000E+00   3.880E-01   5.137E+00   6.507E-01
   3.700E+00  -4.800E+00   2.100E+00   4.527E-01   5.261E+00   6.437E-01
   3.700E+00  -4.700E+00   2.200E+00   5.167E-01   5.371E+00   6.358E-01
   3.700E+00  -4.600E+00   2.300E+00   5.798E-01   5.468E+00   6.270E-01
   3.700E+00  -4.500E+00   2.400E+00   6.420E-01   5.552E+00   6.173E-01
   3.700E+00  -4.400E+00   2.500E+00   7.032E-01   5.626E+00   6.067E-01
   3.700E+00  -4.300E+00   2.600E+00   7.634E-01   5.688E+00   5.956E-01
   3.700E+00  -4.200E+00   2.700E+00   8.223E-01   5.739E+00   5.842E-01
   3.700E+00  -4.100E+00   2.800E+00   8.802E-01   5.779E+00   5.725E-01
   3.800E+00  -1.000E+01  -3.400E+00  -1.498E+00   1.521E+01   8.831E-02
   3.800E+00  -9.900E+00  -3.300E+00  -1.488E+00   1.507E+01   1.202E-01
   3.800E+00  -9.800E+00  -3.200E+00  -1.474E+00   1.492E+01   1.514E-01
   3.800E+00  -9.700E+00  -3.100E+00  -1.457E+00   1.475E+01   1.820E-01
   3.800E+00  -9.600E+00  -3.000E+00  -1.438E+00   1.457E+01   2.118E-01
   3.800E+00  -9.500E+00  -2.900E+00  -1.415E+00   1.438E+01   2.399E-01
   3.800E+00  -9.400E+00  -2.800E+00  -1.390E+00   1.420E+01   2.653E-01
   3.800E+00  -9.300E+00  -2.700E+00  -1.362E+00   1.402E+01   2.878E-01
   3.800E+00  -9.200E+00  -2.600E+00  -1.332E+00   1.384E+01   3.075E-01
   3.800E+00  -9.100E+00  -2.500E+00  -1.301E+00   1.367E+01   3.244E-01
   3.800E+00  -9.000E+00  -2.400E+00  -1.267E+00   1.350E+01   3.393E-01
   3.800E+00  -8.900E+00  -2.300E+00  -1.233E+00   1.333E+01   3.528E-01
   3.800E+00  -8.800E+00  -2.200E+00  -1.197E+00   1.316E+01   3.649E-01
   3.800E+00  -8.700E+00  -2.100E+00  -1.160E+00   1.299E+01   3.757E-01
   3.800E+00  -8.600E+00  -2.000E+00  -1.122E+00   1.283E+01   3.851E-01
   3.800E+00  -8.500E+00  -1.900E+00  -1.083E+00   1.267E+01   3.936E-01
   3.800E+00  -8.400E+00  -1.800E+00  -1.043E+00   1.252E+01   4.016E-01
   3.800E+00  -8.300E+00  -1.700E+00  -1.003E+00   1.237E+01   4.091E-01
   3.800E+00  -8.200E+00  -1.600E+00  -9.613E-01   1.222E+01   4.161E-01
   3.800E+00  -8.100E+00  -1.500E+00  -9.194E-01   1.208E+01   4.226E-01
   3.800E+00  -8.000E+00  -1.400E+00  -8.768E-01   1.195E+01   4.288E-01
   3.800E+00  -7.900E+00  -1.300E+00  -8.336E-01   1.181E+01   4.347E-01
   3.800E+00  -7.800E+00  -1.200E+00  -7.898E-01   1.169E+01   4.405E-01
   3.800E+00  -7.700E+00  -1.100E+00  -7.455E-01   1.157E+01   4.461E-01
   3.800E+00  -7.600E+00  -1.000E+00  -7.006E-01   1.145E+01   4.516E-01
   3.800E+00  -7.500E+00  -9.000E-01  -6.552E-01   1.133E+01   4.570E-01
   3.800E+00  -7.400E+00  -8.000E-01  -6.092E-01   1.121E+01   4.629E-01
   3.800E+00  -7.300E+00  -7.000E-01  -5.626E-01   1.109E+01   4.690E-01
   3.800E+00  -7.200E+00  -6.000E-01  -5.154E-01   1.097E+01   4.754E-01
   3.800E+00  -7.100E+00  -5.000E-01  -4.675E-01   1.085E+01   4.822E-01
   3.800E+00  -7.000E+00  -4.000E-01  -4.190E-01   1.071E+01   4.893E-01
   3.800E+00  -6.900E+00  -3.000E-01  -3.697E-01   1.057E+01   4.967E-01
   3.800E+00  -6.800E+00  -2.000E-01  -3.196E-01   1.042E+01   5.044E-01
   3.800E+00  -6.700E+00  -1.000E-01  -2.688E-01   1.026E+01   5.125E-01
   3.800E+00  -6.600E+00   0.000E+00  -2.171E-01   1.009E+01   5.209E-01
   3.800E+00  -6.500E+00   1.000E-01  -1.646E-01   9.894E+00   5.297E-01
   3.800E+00  -6.400E+00   2.000E-01  -1.111E-01   9.685E+00   5.391E-01
   3.800E+00  -6.300E+00   3.000E-01  -5.673E-02   9.460E+00   5.491E-01
   3.800E+00  -6.200E+00   4.000E-01  -1.298E-03   9.220E+00   5.596E-01
   3.800E+00  -6.100E+00   5.000E-01   5.521E-02   8.965E+00   5.706E-01
   3.800E+00  -6.000E+00   6.000E-01   1.128E-01   8.696E+00   5.819E-01
   3.800E+00  -5.900E+00   7.000E-01   1.716E-01   8.418E+00   5.929E-01
   3.800E+00  -5.800E+00   8.000E-01   2.314E-01   8.131E+00   6.036E-01
   3.800E+00  -5.700E+00   9.000E-01   2.923E-01   7.838E+00   6.142E-01
   3.800E+00  -5.600E+00   1.000E+00   3.542E-01   7.542E+00   6.245E-01
   3.800E+00  -5.500E+00   1.100E+00   4.172E-01   7.244E+00   6.344E-01
   3.800E+00  -5.400E+00   1.200E+00   4.811E-01   6.949E+00   6.437E-01
   3.800E+00  -5.300E+00   1.300E+00   5.459E-01   6.660E+00   6.524E-01
   3.800E+00  -5.200E+00   1.400E+00   6.115E-01   6.381E+00   6.604E-01
   3.800E+00  -5.100E+00   1.500E+00   6.780E-01   6.115E+00   6.679E-01
   3.800E+00  -5.000E+00   1.600E+00   7.451E-01   5.867E+00   6.744E-01
   3.800E+00  -4.900E+00   1.700E+00   8.128E-01   5.639E+00   6.794E-01
   3.800E+00  -4.800E+00   1.800E+00   8.809E-01   5.433E+00   6.829E-01
   3.800E+00  -4.700E+00   1.900E+00   9.493E-01   5.250E+00   6.849E-01
   3.800E+00  -4.600E+00   2.000E+00   1.018E+00   5.091E+00   6.854E-01
   3.800E+00  -4.500E+00   2.100E+00   1.086E+00   4.958E+00   6.841E-01
   3.800E+00  -4.400E+00   2.200E+00   1.155E+00   4.851E+00   6.804E-01
   3.800E+00  -4.300E+00   2.300E+00   1.222E+00   4.768E+00   6.745E-01
   3.800E+00  -4.200E+00   2.400E+00   1.289E+00   4.709E+00   6.663E-01
   3.800E+00  -4.100E+00   2.500E+00   1.356E+00   4.673E+00   6.559E-01
   3.900E+00  -1.000E+01  -3.700E+00  -1.116E-03   1.312E+01   1.348E-01
   3.900E+00  -9.900E+00  -3.600E+00   1.236E-02   1.343E+01   1.349E-01
   3.900E+00  -9.800E+00  -3.500E+00   2.589E-02   1.368E+01   1.358E-01
   3.900E+00  -9.700E+00  -3.400E+00   3.955E-02   1.389E+01   1.375E-01
   3.900E+00  -9.600E+00  -3.300E+00   5.343E-02   1.404E+01   1.402E-01
   3.900E+00  -9.500E+00  -3.200E+00   6.762E-02   1.416E+01   1.438E-01
   3.900E+00  -9.400E+00  -3.100E+00   8.221E-02   1.423E+01   1.482E-01
   3.900E+00  -9.300E+00  -3.000E+00   9.729E-02   1.428E+01   1.535E-01
   3.900E+00  -9.200E+00  -2.900E+00   1.129E-01   1.429E+01   1.595E-01
   3.900E+00  -9.100E+00  -2.800E+00   1.292E-01   1.428E+01   1.659E-01
   3.900E+00  -9.000E+00  -2.700E+00   1.461E-01   1.424E+01   1.727E-01
   3.900E+00  -8.900E+00  -2.600E+00   1.638E-01   1.418E+01   1.799E-01
   3.900E+00  -8.800E+00  -2.500E+00   1.821E-01   1.410E+01   1.875E-01
   3.900E+00  -8.700E+00  -2.400E+00   2.013E-01   1.399E+01   1.954E-01
   3.900E+00  -8.600E+00  -2.300E+00   2.212E-01   1.387E+01   2.036E-01
   3.900E+00  -8.500E+00  -2.200E+00   2.420E-01   1.373E+01   2.122E-01
   3.900E+00  -8.400E+00  -2.100E+00   2.637E-01   1.358E+01   2.210E-01
   3.900E+00  -8.300E+00  -2.000E+00   2.862E-01   1.342E+01   2.301E-01
   3.900E+00  -8.200E+00  -1.900E+00   3.097E-01   1.324E+01   2.393E-01
   3.900E+00  -8.100E+00  -1.800E+00   3.341E-01   1.306E+01   2.484E-01
   3.900E+00  -8.000E+00  -1.700E+00   3.593E-01   1.288E+01   2.574E-01
   3.900E+00  -7.900E+00  -1.600E+00   3.855E-01   1.270E+01   2.663E-01
   3.900E+00  -7.800E+00  -1.500E+00   4.126E-01   1.251E+01   2.752E-01
   3.900E+00  -7.700E+00  -1.400E+00   4.406E-01   1.232E+01   2.838E-01
   3.900E+00  -7.600E+00  -1.300E+00   4.694E-01   1.213E+01   2.923E-01
   3.900E+00  -7.500E+00  -1.200E+00   4.990E-01   1.194E+01   3.005E-01
   3.900E+00  -7.400E+00  -1.100E+00   5.295E-01   1.175E+01   3.086E-01
   3.900E+00  -7.300E+00  -1.000E+00   5.607E-01   1.157E+01   3.164E-01
   3.900E+00  -7.200E+00  -9.000E-01   5.927E-01   1.139E+01   3.241E-01
   3.900E+00  -7.100E+00  -8.000E-01   6.255E-01   1.121E+01   3.319E-01
   3.900E+00  -7.000E+00  -7.000E-01   6.591E-01   1.103E+01   3.398E-01
   3.900E+00  -6.900E+00  -6.000E-01   6.935E-01   1.085E+01   3.478E-01
   3.900E+00  -6.800E+00  -5.000E-01   7.287E-01   1.068E+01   3.559E-01
   3.900E+00  -6.700E+00  -4.000E-01   7.647E-01   1.051E+01   3.640E-01
   3.900E+00  -6.600E+00  -3.000E-01   8.015E-01   1.034E+01   3.723E-01
   3.900E+00  -6.500E+00  -2.000E-01   8.392E-01   1.017E+01   3.808E-01
   3.900E+00  -6.400E+00  -1.000E-01   8.777E-01   1.001E+01   3.894E-01
   3.900E+00  -6.300E+00   0.000E+00   9.170E-01   9.848E+00   3.981E-01
   3.900E+00  -6.200E+00   1.000E-01   9.573E-01   9.686E+00   4.068E-01
   3.900E+00  -6.100E+00   2.000E-01   9.984E-01   9.526E+00   4.154E-01
   3.900E+00  -6.000E+00   3.000E-01   1.040E+00   9.368E+00   4.239E-01
   3.900E+00  -5.900E+00   4.000E-01   1.083E+00   9.211E+00   4.323E-01
   3.900E+00  -5.800E+00   5.000E-01   1.127E+00   9.055E+00   4.405E-01
   3.900E+00  -5.700E+00   6.000E-01   1.171E+00   8.901E+00   4.486E-01
   3.900E+00  -5.600E+00   7.000E-01   1.217E+00   8.748E+00   4.566E-01
   3.900E+00  -5.500E+00   8.000E-01   1.263E+00   8.598E+00   4.645E-01
   3.900E+00  -5.400E+00   9.000E-01   1.309E+00   8.450E+00   4.722E-01
   3.900E+00  -5.300E+00   1.000E+00   1.357E+00   8.304E+00   4.799E-01
   3.900E+00  -5.200E+00   1.100E+00   1.405E+00   8.161E+00   4.872E-01
   3.900E+00  -5.100E+00   1.200E+00   1.454E+00   8.023E+00   4.941E-01
   3.900E+00  -5.000E+00   1.300E+00   1.504E+00   7.888E+00   5.006E-01
   3.900E+00  -4.900E+00   1.400E+00   1.555E+00   7.758E+00   5.066E-01
   3.900E+00  -4.800E+00   1.500E+00   1.605E+00   7.631E+00   5.122E-01
   3.900E+00  -4.700E+00   1.600E+00   1.657E+00   7.509E+00   5.174E-01
   3.900E+00  -4.600E+00   1.700E+00   1.709E+00   7.390E+00   5.223E-01
   3.900E+00  -4.500E+00   1.800E+00   1.761E+00   7.273E+00   5.269E-01
   3.900E+00  -4.400E+00   1.900E+00   1.814E+00   7.157E+00   5.311E-01
   3.900E+00  -4.300E+00   2.000E+00   1.868E+00   7.041E+00   5.350E-01
   3.900E+00  -4.200E+00   2.100E+00   1.921E+00   6.928E+00   5.375E-01
   3.900E+00  -4.100E+00   2.200E+00   1.975E+00   6.819E+00   5.375E-01
   4.000E+00  -1.000E+01  -4.000E+00   6.420E-01  -6.728E-01   7.331E-01
   4.000E+00  -9.900E+00  -3.900E+00   7.146E-01  -1.795E-01   7.185E-01
   4.000E+00  -9.800E+00  -3.800E+00   7.855E-01   3.657E-01   6.990E-01
   4.000E+00  -9.700E+00  -3.700E+00   8.543E-01   9.562E-01   6.747E-01
   4.000E+00  -9.600E+00  -3.600E+00   9.203E-01   1.585E+00   6.454E-01
   4.000E+00  -9.500E+00  -3.500E+00   9.832E-01   2.246E+00   6.114E-01
   4.000E+00  -9.400E+00  -3.400E+00   1.043E+00   2.924E+00   5.753E-01
   4.000E+00  -9.300E+00  -3.300E+00   1.098E+00   3.602E+00   5.400E-01
